(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3866)pumping.cf.AnBn.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3889)pumping.cf.NaNbNc.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3892)pumping.cf.W1BnW2.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3898)pumping.cf.W1VVrW2.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3904)pumping.cf.NagNbeNc.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3908)pumping.cf.WW.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3914)pumping.cf.AiBjCk.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3923)pumping.cf.WW1WrEquals.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3938)pumping.cf.WW1WrGrtrThanEq.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(3964)pumping.cf.AnBnCn.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4747)pumping.reg.BBABAnAn.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4749)pumping.reg.NaNb.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4751)pumping.reg.Palindrome.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4753)pumping.reg.AnBk.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4755)pumping.reg.AB2n.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4757)pumping.reg.AnBn.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4759)pumping.reg.AnBlAk.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4761)pumping.reg.B5Wmod.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4764)pumping.reg.ABnAk.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4767)pumping.reg.AnEven.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4769)pumping.reg.BkABnBAn.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4772)pumping.reg.AnBkCnk.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4774)pumping.reg.B5W.<init>()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4866)pumping.reg.ABnAk.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4867)pumping.reg.AnBkCnk.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4868)pumping.reg.AnBlAk.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4869)pumping.reg.AnBn.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4870)pumping.reg.AnEven.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4871)pumping.reg.NaNb.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4872)pumping.reg.Palindrome.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4873)pumping.reg.BBABAnAn.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4874)pumping.reg.B5W.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4875)pumping.reg.BkABnBAn.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4876)pumping.reg.AnBk.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4877)pumping.reg.AB2n.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4878)pumping.reg.B5Wmod.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4879)pumping.cf.AnBjAnBj.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4880)pumping.cf.AiBjCk.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4881)pumping.cf.AnBn.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4882)pumping.cf.AnBnCn.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4883)pumping.cf.NagNbeNc.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4884)pumping.cf.NaNbNc.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4885)pumping.cf.WW.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4886)pumping.cf.WW1WrEquals.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4887)pumping.cf.W1BnW2.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4888)pumping.cf.W1CW2CW3CW4.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4889)pumping.cf.WW1WrGrtrThanEq.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4890)pumping.cf.AkBnCnDj.getTitle()	6	X	X	X	X	X	X	95
(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)->(4891)pumping.cf.W1VVrW2.getTitle()	6	X	X	X	X	X	X	95
(506)file.xml.AbstractTransducer.<clinit>()->(470)javax.xml.parsers.DocumentBuilderFactory.newInstance()	6	X	X	X	X	X	X	95
(515)file.xml.MooreTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)->(2324)automata.mealy.MooreMachine.getOutput(automata.State)	5	X	X	X	X		X	79
(515)file.xml.MooreTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)->(2700)automata.State.getAutomaton()	6	X	X	X	X	X	X	95
(516)file.xml.PDATransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(530)file.xml.AutomatonTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)	6	X	X	X	X	X	X	95
(516)file.xml.PDATransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(3771)automata.pda.PDATransition.getInputToRead()	5	X	X	X	X		X	79
(516)file.xml.PDATransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(3772)automata.pda.PDATransition.getStringToPop()	5	X	X	X	X		X	79
(516)file.xml.PDATransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(3773)automata.pda.PDATransition.getStringToPush()	5	X	X	X	X		X	79
(528)file.xml.AutomatonTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)->(111)automata.State.getName()	6	X	X	X	X	X	X	95
(528)file.xml.AutomatonTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)->(2273)automata.State.getID()	6	X	X	X	X	X	X	95
(528)file.xml.AutomatonTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)->(2285)automata.Automaton.getInitialState()	6	X	X	X	X	X	X	95
(528)file.xml.AutomatonTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)->(2316)automata.State.getPoint()	6	X	X	X	X	X	X	95
(528)file.xml.AutomatonTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)->(2317)automata.State.getLabel()	6	X	X	X	X	X	X	95
(528)file.xml.AutomatonTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)->(2467)automata.Automaton.isFinalState(automata.State)	6	X	X	X	X	X	X	95
(528)file.xml.AutomatonTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)->(2700)automata.State.getAutomaton()	6	X	X	X	X	X	X	95
(529)file.xml.AutomatonTransducer.createTMStateElement(org.w3c.dom.Document,automata.turing.TMState,automata.Automaton)->(2285)automata.Automaton.getInitialState()	5	X	X	X	X		X	79
(529)file.xml.AutomatonTransducer.createTMStateElement(org.w3c.dom.Document,automata.turing.TMState,automata.Automaton)->(2467)automata.Automaton.isFinalState(automata.State)	5	X	X	X	X		X	79
(530)file.xml.AutomatonTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(2227)automata.Transition.getToState()	5	X	X	X	X		X	79
(530)file.xml.AutomatonTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(2273)automata.State.getID()	5	X	X	X	X		X	79
(530)file.xml.AutomatonTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(2402)automata.Transition.getFromState()	5	X	X	X	X		X	79
(532)file.xml.AutomatonTransducer.createBlockElement(org.w3c.dom.Document,automata.turing.TMState,automata.Automaton)->(2285)automata.Automaton.getInitialState()	5	X	X	X	X		X	79
(532)file.xml.AutomatonTransducer.createBlockElement(org.w3c.dom.Document,automata.turing.TMState,automata.Automaton)->(2467)automata.Automaton.isFinalState(automata.State)	5	X	X	X	X		X	79
(532)file.xml.AutomatonTransducer.createBlockElement(org.w3c.dom.Document,automata.turing.TMState,automata.Automaton)->(3505)automata.turing.TMState.getInternalName()	5	X	X	X	X		X	79
(533)file.xml.AutomatonTransducer.createAutomatonElement(org.w3c.dom.Document,automata.Automaton,java.lang.String)->(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)	6	X	X	X	X	X	X	95
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(30)automata.Automaton.getStates()	5	X	X	X	X		X	79
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(253)automata.turing.TuringMachineBuildingBlocks.getTMBBBlockMap()	5	X	X	X	X		X	79
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(528)file.xml.AutomatonTransducer.createStateElement(org.w3c.dom.Document,automata.State,automata.Automaton)	6	X	X	X	X	X	X	95
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(529)file.xml.AutomatonTransducer.createTMStateElement(org.w3c.dom.Document,automata.turing.TMState,automata.Automaton)	6	X	X	X	X	X	X	95
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(530)file.xml.AutomatonTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)	5	X	X	X	X		X	79
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(532)file.xml.AutomatonTransducer.createBlockElement(org.w3c.dom.Document,automata.turing.TMState,automata.Automaton)	6	X	X	X	X	X	X	95
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(533)file.xml.AutomatonTransducer.createAutomatonElement(org.w3c.dom.Document,automata.Automaton,java.lang.String)	6	X	X	X	X	X	X	95
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(535)file.xml.AutomatonTransducer.createNoteElement(org.w3c.dom.Document,automata.Note)	6	X	X	X	X	X	X	95
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(2304)automata.Automaton.getNotes()	5	X	X	X	X		X	79
(534)file.xml.AutomatonTransducer.writeFields(org.w3c.dom.Document,automata.Automaton,org.w3c.dom.Element)->(2344)automata.Automaton.getTransitions()	5	X	X	X	X		X	79
(536)file.xml.TMTransducer.createEmptyAutomaton(org.w3c.dom.Document)->(3529)automata.turing.TuringMachine.<init>(int)	6	X	X	X	X	X	X	95
(536)file.xml.TMTransducer.createEmptyAutomaton(org.w3c.dom.Document)->(4793)file.DataException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(537)file.xml.TMTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(214)automata.turing.TMTransition.<init>(automata.State,automata.State,java.lang.String[],java.lang.String[],java.lang.String[])	6	X	X	X	X	X	X	95
(537)file.xml.TMTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(2700)automata.State.getAutomaton()	6	X	X	X	X	X	X	95
(537)file.xml.TMTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(3531)automata.turing.TuringMachine.tapes()	6	X	X	X	X	X	X	95
(537)file.xml.TMTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(4793)file.DataException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(537)file.xml.TMTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(4944)automata.turing.TMTransition.setBlockTransition(boolean)	6	X	X	X	X	X	X	95
(539)file.xml.TMTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(530)file.xml.AutomatonTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)	6	X	X	X	X	X	X	95
(539)file.xml.TMTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(2700)automata.State.getAutomaton()	5	X	X	X	X		X	79
(539)file.xml.TMTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(3531)automata.turing.TuringMachine.tapes()	5	X	X	X	X		X	79
(539)file.xml.TMTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(3543)automata.turing.TMTransition.getRead(int)	5	X	X	X	X		X	79
(539)file.xml.TMTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(3563)automata.turing.TMTransition.getWrite(int)	5	X	X	X	X		X	79
(539)file.xml.TMTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(3564)automata.turing.TMTransition.getDirection(int)	5	X	X	X	X		X	79
(539)file.xml.TMTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(4945)automata.turing.TMTransition.isBlockTransition()	5	X	X	X	X		X	79
(540)file.xml.TMTransducer.toDOM(java.io.Serializable)->(3531)automata.turing.TuringMachine.tapes()	5	X	X	X	X		X	79
(540)file.xml.TMTransducer.toDOM(java.io.Serializable)->(4788)file.xml.AutomatonTransducer.toDOM(java.io.Serializable)	6	X	X	X	X	X	X	95
(541)file.xml.FSATransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(530)file.xml.AutomatonTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)	6	X	X	X	X	X	X	95
(541)file.xml.FSATransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(2527)automata.fsa.FSATransition.getLabel()	5	X	X	X	X		X	79
(542)file.xml.RegPumpingLemmaTransducer.fromDOM(org.w3c.dom.Document)->(504)file.xml.PumpingLemmaFactory.createPumpingLemma(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(542)file.xml.RegPumpingLemmaTransducer.fromDOM(org.w3c.dom.Document)->(4745)pumping.RegularPumpingLemma.setDecomposition(int[])	6	X	X	X	X	X	X	95
(548)file.xml.LSystemTransducer.readAxiom(org.w3c.dom.Document)->(4783)file.ParseException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(549)file.xml.LSystemTransducer.readGrammar(org.w3c.dom.Document)->(616)grammar.Grammar.addProduction(grammar.Production)	6	X	X	X	X	X	X	95
(549)file.xml.LSystemTransducer.readGrammar(org.w3c.dom.Document)->(4825)grammar.UnboundGrammar.<init>()	6	X	X	X	X	X	X	95
(551)file.xml.LSystemTransducer.fromDOM(org.w3c.dom.Document)->(548)file.xml.LSystemTransducer.readAxiom(org.w3c.dom.Document)	6	X	X	X	X	X	X	95
(551)file.xml.LSystemTransducer.fromDOM(org.w3c.dom.Document)->(549)file.xml.LSystemTransducer.readGrammar(org.w3c.dom.Document)	6	X	X	X	X	X	X	95
(551)file.xml.LSystemTransducer.fromDOM(org.w3c.dom.Document)->(550)file.xml.LSystemTransducer.readParameters(org.w3c.dom.Document)	6	X	X	X	X	X	X	95
(551)file.xml.LSystemTransducer.fromDOM(org.w3c.dom.Document)->(625)grammar.lsystem.LSystem.<init>(java.lang.String,grammar.Grammar,java.util.Map)	6	X	X	X	X	X	X	95
(553)file.xml.LSystemTransducer.toDOM(java.io.Serializable)->(4956)grammar.lsystem.LSystem.getAxiom()	5	X	X	X	X		X	79
(553)file.xml.LSystemTransducer.toDOM(java.io.Serializable)->(4957)grammar.lsystem.LSystem.getSymbolsWithReplacements()	5	X	X	X	X		X	79
(553)file.xml.LSystemTransducer.toDOM(java.io.Serializable)->(4958)grammar.lsystem.LSystem.getValues()	5	X	X	X	X		X	79
(554)file.xml.RETransducer.fromDOM(org.w3c.dom.Document)->(0)regular.RegularExpression.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(554)file.xml.RETransducer.fromDOM(org.w3c.dom.Document)->(4783)file.ParseException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(555)file.xml.RETransducer.toDOM(java.io.Serializable)->(1919)regular.RegularExpression.asString()	5	X	X	X	X		X	79
(556)file.xml.TMBBTransducer.createEmptyAutomaton(org.w3c.dom.Document)->(3758)automata.turing.TuringMachineBuildingBlocks.<init>(int)	6	X	X	X	X	X	X	95
(556)file.xml.TMBBTransducer.createEmptyAutomaton(org.w3c.dom.Document)->(4793)file.DataException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(557)file.xml.TMBBTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(214)automata.turing.TMTransition.<init>(automata.State,automata.State,java.lang.String[],java.lang.String[],java.lang.String[])	6	X	X	X	X	X	X	95
(557)file.xml.TMBBTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(2700)automata.State.getAutomaton()	6	X	X	X	X	X	X	95
(557)file.xml.TMBBTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(3532)automata.turing.TuringMachineBuildingBlocks.tapes()	6	X	X	X	X	X	X	95
(557)file.xml.TMBBTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(4793)file.DataException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(557)file.xml.TMBBTransducer.createTransition(automata.State,automata.State,org.w3c.dom.Node,java.util.Map,boolean)->(4944)automata.turing.TMTransition.setBlockTransition(boolean)	6	X	X	X	X	X	X	95
(558)file.xml.TMBBTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(530)file.xml.AutomatonTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)	6	X	X	X	X	X	X	95
(558)file.xml.TMBBTransducer.createTransitionElement(org.w3c.dom.Document,automata.Transition)->(2700)automata.State.getAutomaton()	5	X	X	X	X		X	79
